system:index,classification,.geo
2_830,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.130197247945781,4.940800723869071]}"
2_831,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.557683834517897,5.268007058062347]}"
2_832,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.485460068898279,4.661510700705854]}"
2_833,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.838404467183881,6.352346239989913]}"
2_834,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.099068844410482,5.254743706681145]}"
2_835,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.144216317864297,5.737348562926271]}"
2_836,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.225844595950107,5.041697406042165]}"
2_837,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.22022764677937,5.864245566276198]}"
2_838,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.9055380941988154,5.394791243979808]}"
2_839,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.433971736096607,4.650383016927498]}"
2_840,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5240804874522205,5.131308716337386]}"
2_841,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.853763573989104,5.276967431249705]}"
2_842,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.2045601702994375,5.5885385876300555]}"
2_843,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.05087536084096,5.8141186407766865]}"
2_844,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9632631785277175,5.81038548705401]}"
2_845,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.1883481895578316,5.714831536343218]}"
2_846,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.219769085703202,5.693923304829559]}"
2_847,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.843734578191238,5.177258256776207]}"
2_848,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.05483891593899,5.429806068637398]}"
2_849,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.196739305119563,5.270780252581498]}"
2_850,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.387939248313773,5.223283132441171]}"
2_851,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.385445706430342,5.35252059096615]}"
2_852,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.809236961668755,5.359668368811574]}"
2_853,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.488805538279573,5.3592476560487095]}"
2_854,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.027147802740047,5.2561675620609245]}"
2_855,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.802105308026136,5.528934841374193]}"
2_856,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.974025182884779,5.6159061109493145]}"
2_857,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.415107115853653,5.370994738387073]}"
2_858,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3803622912579314,5.450676246943262]}"
2_859,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.077266955469491,5.743805698919398]}"
2_860,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.930875260684171,5.636163763937084]}"
2_861,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.439412736620149,5.897547857584592]}"
2_862,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.790636325235156,5.556095872916274]}"
2_863,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.011795337551498,5.246408262726987]}"
2_864,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.084990860526193,5.632245582978472]}"
2_865,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.436325864193302,5.870105029721286]}"
2_866,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.478181720081085,5.7628493101970655]}"
2_867,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.327101378420883,5.129256003637287]}"
2_868,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.532367208110612,5.630685431744833]}"
2_869,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.888138061720894,5.843775200546352]}"
2_870,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2661127593006585,5.6680066244363685]}"
2_871,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.177761273361391,5.115965142040884]}"
2_872,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.07820488972116,5.320883538972295]}"
2_873,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.206123410734033,5.688569410682349]}"
2_874,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.443398648135432,5.4674244221405015]}"
2_875,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.9622202024358675,5.358041724286508]}"
2_876,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.031889545926694,5.113691425113636]}"
2_877,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3251167097605956,5.777370524481258]}"
2_878,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.410293842871878,5.435669031961575]}"
2_879,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.6727734566047907,5.5573425175163305]}"
2_880,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.703699295348845,5.7476292345966655]}"
2_881,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.71373199566579,6.311722445877245]}"
2_882,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.4306462443619714,5.940039965416958]}"
2_883,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.982156563173568,5.248718768777424]}"
2_884,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.98045182508129,4.906430153883832]}"
2_885,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.7666133103068127,5.515889437859556]}"
2_886,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.37192906373628,4.677292119745526]}"
2_887,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.474472070299092,5.47910544405446]}"
2_888,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.009672696967212,5.401513389753518]}"
2_889,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.961672890485442,5.314512484009667]}"
2_890,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.166401802159087,5.347082639199721]}"
2_891,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.95686648406589,5.294102557806637]}"
2_892,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.7305230898904673,5.378455323503798]}"
2_893,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.0689907143629065,5.245888848333258]}"
2_894,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.819882890118769,5.37932619176407]}"
2_895,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9046339435325215,5.511172868659266]}"
2_896,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.796720589799688,5.3566087612637405]}"
2_897,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.01759496890459,5.423818282127954]}"
2_898,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.170139370543358,6.052839371907484]}"
2_899,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.816945282226443,5.616951697355024]}"
2_900,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.5197391464976056,5.204030858669406]}"
2_901,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.304115851998058,5.2998425696718465]}"
2_902,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.009936954906254,4.946774290661455]}"
2_903,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.4358650610721138,5.304541565955837]}"
2_904,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.320092412940259,5.6650724998888515]}"
2_905,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3867286155761813,5.3831867898726875]}"
2_906,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.827037997144415,5.358417839148519]}"
2_907,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.7801994661666893,5.340204833771689]}"
2_908,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.352146054458775,5.212978526380958]}"
2_909,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.496860284702789,5.646611664994354]}"
2_910,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.123577733151069,5.195400743511227]}"
2_911,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.63787746160475,5.205065135524935]}"
2_912,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.404988064860576,5.7918984977546275]}"
2_913,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.239784106713226,5.665298291023768]}"
2_914,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.406229735186351,4.922514626447165]}"
2_915,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.22711444085091,5.8746314817677]}"
2_916,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.479031640207371,5.634618613150662]}"
2_917,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.820385659130487,5.91623425491506]}"
2_918,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.716200940974607,5.418643708827019]}"
2_919,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.767135648431072,5.482743834989497]}"
2_920,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.72302950785175,5.5208507285577655]}"
2_921,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.401941749099205,6.565864983819259]}"
2_922,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.0888165114477,5.671523249803898]}"
2_923,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.560464096319887,5.611821801532031]}"
2_924,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.879830039781304,4.995839810508393]}"
2_925,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.26863535987957,5.69960401670315]}"
2_926,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.8765113307562515,5.738161470606729]}"
2_927,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.287368362994072,5.679988744678113]}"
2_928,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.393819518382904,5.375486480072325]}"
2_929,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.318601629682588,5.720849782000711]}"
2_930,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.634279377731611,6.131758275162647]}"
2_931,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.156302730107411,5.274309073909669]}"
2_932,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.9020380241815316,5.267053878779809]}"
2_933,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.755449414822069,5.277969790258787]}"
2_934,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.5833168697761844,6.179614736730114]}"
2_935,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.093796660527161,5.172789472200422]}"
2_936,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.062555211573106,4.763354071396831]}"
2_937,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.266462049064437,5.617696828901839]}"
2_938,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.1054460612406705,5.2294190565186165]}"
2_939,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.886474798636524,5.758943549715316]}"
2_940,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.115801776221554,5.588834191328349]}"
2_941,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.558650353119441,5.329679443938578]}"
2_942,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.415974379675912,5.823279245583174]}"
2_943,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.654839091624521,5.28254900661712]}"
2_944,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.0544829247095535,5.5789234257161935]}"
2_945,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.306657128435957,5.7139663952791]}"
2_946,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.431789747923256,4.829620877651824]}"
2_947,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.0696194445067895,5.2190205206271765]}"
2_948,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.456112188768947,4.945091516990547]}"
2_949,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.194616221606232,5.754049023881801]}"
2_950,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.39819199860352,6.28028695258628]}"
2_951,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.674413438877377,5.611222042943815]}"
2_952,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.23071479462776,5.363316906816853]}"
2_953,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.730575733981086,5.31873063807749]}"
2_954,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.253830871031642,5.36694685886056]}"
2_955,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.233856991798763,4.786408343465594]}"
2_956,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.041320389126074,4.823491314777756]}"
2_957,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.405748581575917,5.4621147131264856]}"
2_958,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.7855721038065884,5.306909844636974]}"
2_959,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.156013602426436,6.030377196214117]}"
2_960,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.6670595318404016,5.534101141259185]}"
2_961,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.5947289963146494,5.78339400496054]}"
2_962,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.776382458629155,5.31904271363087]}"
2_963,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.913591180303025,5.678339690589723]}"
2_964,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.421157363545756,4.525717438950634]}"
2_965,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.667590093134602,5.20408007753152]}"
2_966,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.6177187192703264,5.487658383910057]}"
2_967,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.3228324191867795,5.5594847735782364]}"
2_968,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.341158612921843,5.3789481430346475]}"
2_969,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.408095660747673,5.495420928701751]}"
2_970,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.420459638059692,5.241635564985045]}"
2_971,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.6740836674724773,5.597866373424209]}"
2_972,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.351422327296553,5.02639245409725]}"
2_973,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3598863975953686,5.323859202449454]}"
2_974,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.526491370109375,4.569166239409513]}"
2_975,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.680003330121136,5.531816765999352]}"
2_976,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.481513596686411,5.791478104278911]}"
2_977,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.5382592041984595,5.26103938961745]}"
2_978,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.07942549885997,5.381298697305269]}"
2_979,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.734178342648909,5.567762403193603]}"
2_980,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.8491756754303554,5.544227350576049]}"
2_981,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.0795268252402295,5.357973538457259]}"
2_982,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.498921763124879,5.808905688191012]}"
2_983,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.205258996962409,5.651057489898817]}"
2_984,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.074972448550789,5.457033836167134]}"
2_985,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3795309850188286,5.27400206645138]}"
2_986,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.923893297020219,4.898010539971738]}"
2_987,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.013222969876879,5.357707722243522]}"
2_988,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.456369549931884,4.723480039461401]}"
2_989,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.633271590059911,5.298830453365089]}"
2_990,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.469418183625327,5.707114963884718]}"
2_991,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.025905907516215,5.372890123761769]}"
2_992,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.376268858431314,5.252951819554462]}"
2_993,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.78162547017341,5.326001277796987]}"
2_994,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.5303221886854645,5.330383591114121]}"
2_995,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.9338061446793215,5.643274002152643]}"
2_996,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.5192630143973895,5.596285390363456]}"
2_997,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.0163812649247816,5.328487368313417]}"
